label,text
1,How did I get here - Drinking a Samuel Adams Summer Ale by @SamuelAdamsBeer at @tequila_rain  — http://t.co/0NLhLUmGnH
0,Pasándola bien en la inauguración del Bar de #BraulioLabra en su #TuguriosBar con @KailemZamora thank you for having me in your house!
0,@JM_Hokie agreed and they mentioned that.  Longest throw was 39 yards however. Kind of want to see Brewers arm strength at its fullest
0,Just posted a photo @ The Attic Rooftop &amp; Lounge http://t.co/YLYrOCSDR3
0,"Drink &amp; Dabble! (@ Phil's Restaurant in Wakefield, RI) http://t.co/4wRaG9QMnh"
1,Soooo I've never seen this many drunk people in one place 😳😳😂👍👍
0,“@FatHeadsBeer: Gearing up for the Fat Head's Beer Dinner @101BeerKitchen with Executive Chef Mike Frame http://t.co/9PVWBb0iD1”nice pic!
0,"I'm at El Sabor Mexican Grill And Bar (Franklin, NC) http://t.co/bUiKFX7Br8"
0,The war is known to change a man. The whiskey is known to change a man.
1,I miss hurricanes in Puerto Rico. Beer and dominoes all day and night!  :(
0,"I hate drinking when in a bad mood, it doesn't do any good"
1,Just put whiskey in my mcdonalds coke because I'm classy
1,"Having a beer waiting for a client #consultingrocks (at @NitehawkCinema in Brooklyn, NY) https://t.co/BFBQk0OGJw"
1,"@missAreighard OMG SONJA!!!! ""Comes at 11 leaves at 7"" so crazy!! And last season radz said Ramona and Sonja were her crazy drunk aunts too!"
1,@NOUGLYHOES I'll drink one more for good luck hold up
0,"""@SextuaI: I doubt vodka is the answer but it's worth a shot"" @jmh19XX yup"
1,I miss my baby @ElGeorgie_  but then hes drinking and eww the smell of beer still makes me gagg 
0,If you love tacos and margaritas this place is for you 😄😄😄 @ Dos Caminos SoHo https://t.co/Zg3rUIXmTp
0,My mom made me get back on Facebook. So I might as well use the damn thing. Organize bar crawl time. You can add me if you like
0,I have a hard time trusting people that go to a bar and order water
0,"Hobbies include:
Picking up dudes at gas stations
Being awkward when hitting on diseas in bars"
0,Tomorrow is the last to experience the @WineCountryOnt wine truck this season! Swing by the @RestoShow btwn 11-4 &amp; taste #Ontario #VQA!
1,I'm trynna kick it tonight get drunk and high af .. Wassup
1,If I hadn't been drunk on my birthday I would have gotten a 3.95 #lastsemester #bestsemester #butididntdoanything
1,I think I'll have a margarita and see what unfolds!
1,"Fml, of course I'd get bombarded by parents the one time I'm hungover and only got three hours of sleep the night before. Just fuck my life😑"
0,"Cheers to a great market! #CSMTravels (@ Empire Tavern in Flushing, NY) https://t.co/g73YEbDN99"
1,Drinking a Mexican Cake (2014) by @westbrookbeer @ Wednesday Night Bottle Share — http://t.co/jxJcOa0exU
0,I really get bothered when I see an over weight person drinking sodas...
0,"“@tinatbh: alcohol is not the answer

alcohol is the question, yes is the answer” yuuuuuup"
0,@risurocket I DID! my husband even drank it and he never does
0,"#BBWLA  Jackie is 2 old 2 be starting so much drama, Sundy is a drunk eating 10 yards of Jackie's shit!"
1,Probs will be drunk at the car dealership tomorrow oops
1,"“@Charapata23: Just saw a snap video with ""shots"" playing and the girl was drinking a mikes hard lemonade..wowwwww” so #college bruh"
1,@cln0711 @mmniroo ugh i could go for that right now. But hey mich since sadly were both single wanna just drink wine?
0,That seafood potato from Hank's Bar don't make no sense B smh shit too good
0,Haven't has a coffee yet so I considered drinking the old diet coke sitting across from me just to get some proper caffeine
1,"I'm sorry for partying, it started with a couple of beers and now I'm here."
0,@baddie_ki 👉👉👉 #ULTRAThursdays #QuepacityRELOADED Hosted by  Ghost Bruhz of OMEGA Psi Phi + $1 Drink Specials http://t.co/evzgf26L9G
1,Oyster bake beer pong tournament going down djfreeverse manor... #CashThat #OysterBake @AlamoComicCon… https://t.co/9qrakn6ZvI
1,a Charlie horse is the worst possible way to  wake up hungover
1,"Hungover and have my senior pictures in an hour, sweet"
0,"I'm at Kells Irish Restaurant &amp; Bar in San Francisco, CA https://t.co/rktL0tbKTf"
1,First time I've been drunk at a bar without a member of afore present in a while. I feel vulnerable.
1,I can't wait for my own wedding so all my friends and family dance and get drunk ...all because of me 👏👏👏
0,Watching a interview with @Logic301 on Real Late...found out he doesnt drink or smoke weed.....someone just jumped into my type 5 artist.
1,“@nitterrs: What can I say I know how to drink some beer!!! #beerbong” lol
1,"Beers w/ Jon &amp; Kelly! (@ Vanguard in Milwaukee, WI) https://t.co/QFL70busOg"
0,High protein/Low GI bars for my beloved wife @fitnessyaletown by ondrej.metalpower #aateampro… http://t.co/6aVSnX7U5W
0,"I'm at Joe Pelican's Tiki Bar (Nisswa, MN) http://t.co/dk68fic0R2"
0,@SUMALUMAH hell ya. I fuckin love Cognac and whiskey mostly. But shit. It'll be ok. I got my zins.
1,So rin10tin had the grand idea of riding around midtown on our bikes and consuming as much beer as… http://t.co/JFvp0azCjA
0,Infatuation occurs...that's when my bars drop
1,"""Pooping alcohol and farting C02""- Christina, Left Hand Brewery"
0,"Brewers have 6 road wins, Bucks have 5. #pathetic"
0,"I just snuck into a roof top bar in NYC, my life is a fairy tale"
0,Wine Tasting Tuesday @twotenobg. 3 generous samples of wine with paired appetizers $10. Every… https://t.co/iCDmMC9jU6
0,The TurnUp is Real #Flight141 @ Flight 141 Sports Bar and Grill http://t.co/1FHBJn7MEZ
0,It would take the average person about 15 minutes swimming laps to burn off the calories in 1 can of soda. Drink #water instead!
1,"""@schoolfession: ""Got turned down by a drunk girl at a party, so I pissed all over her Uggs."" - Johnny Economedes High School"""
1,"Sky just told me beer is yucky, I will never drink it. So when he tries to drink I will always bring this day up."
1,Lol my dad got drunk and threw up out the window
1,I have this chillstep playlist on spotify playing at full volume while drinking Bob Marleys Mellow Mood. #chillout
0,"I'm at C-Scotts beer wine deli (Walpole, MA) https://t.co/vWS21pli2f"
1,Refreshing. Like summer. - Drinking a Feed The Monkey by Jailbreak Brewing Company at @jailbreakbrewco  — http://t.co/a3r8ZgRFYg
1,Hanging with @tmntcooks drinking a #craftbeer He'Brew Death Of A Contract Brewer - Shmaltz Brewing… http://t.co/Htlw4DBq5A
0,We've all made that terrible mistake of drinking orange juice or Gatorade after brushing the teeth .
0,Champagne &amp; Wine Tasting in #napavalley #oneyearanniversarytrip @ Domaine Carneros By Taittinger https://t.co/6ChNxaCSlG
0,My moms out bar hopping in Baltimore and I'm just sitting on my couch jealous like 
0,Drinking coffee and reading my Twitter feed is the equivalent of reading the paper in the morning.
1,"This is so, so good. Now only if it was cold out... - Drinking an Extra Stout at @raquetteriver - https://t.co/51SEFVrFYy"
1,Drinking an UFO Big Squeeze by @harpoon_brewery @ Bonnymeade Avenue — http://t.co/G2dPMZdEfV #photo
1,Another shot of whiskey can't stop looking at the door.
1,I love this beer... Just saying - Drinking a Warlock @ Neptune's Hideaway Bar And Poolside Grill - http://t.co/ktua4rOnXF #photo
0,only at 2 am on a thursday night would it be acceptable for 3 drunk guys to race each other from dom to the chapel art center
0,@lootcrate What if it was like a mimosa but with orange vodka and sprite? Replace the OJ with Gatorade and then you're in college again.
0,"#theseladies #soawesome 
 @afaun and @heykarehey @ The Growler Bites and Brews http://t.co/n4nRgOFD5e"
1,Let's my 34 hours begin where is the alcohol at
1,"I had a root beer float, I was delighted."
0,Fried shrimp and cocktail sauce &gt;
0,I just witnessed a guy drink a bottle of Lucas Oil injector cleaner in AutoZone and then say he thought it was mouthwash. What the fuck.
0,Wine &amp; Cheese Party!  If you can read this - your invited!  Uptown mall location - This Wednesday (… http://t.co/3s24bnaTgQ
1,where can a girl get a glass of wine around here to go with her lana del ray records 😩
0,"Health teacher: don't drink soda you'll get fate and die or something 

Me: you should see my recycling bin.. http://t.co/0D7c6enwZZ"
0,"“@totalfratmove: Whiskey Not Only Is Good To Drink But It Can Improve Health: http://t.co/5aZXddUw5z” So now I have an excuse, right?"
1,If it's not Scottish it's crap! - Drinking a Winter Warmer by @empirebrew @ Monty's Krown  — http://t.co/KY0e7MAKpH
1,Very earthy hopless and budwieserish with some malty back end - Drinking a Maibock @ Gordon Biersch - http://t.co/wksaeqJpZU #photo
1,Martin should get drunk with me. COME TO THE DARK SIDE BAE.
0,Dad keeps bitchin about drinkin pop and he's the only one in the house that drinks it.
0,Traffic safety symposium: Austin has its share of problems out on the road. Whether it's drunk or aggressive... http://t.co/uOdlrqw2tb
0,"#faces #candid #oldfriend #odie's place #dive bar #Hamden, CT #DJ   Come sing on Thursday nights with… https://t.co/CWEJHi0BYd"
1,“@tbhldgaf: I need a hug or 8 shots of vodka please” #mylife
0,Getting ready to hear Dr. Neu speak about alternatives to health insurance at Red Lyon. PizZa and beer oh my
0,"""@AlmightyShad: Y'all wanna be like Beyonce so bad y'all gone drink some watermelon like her to"" RFT!!"
1,The rare occurrence that I am drinking a beer with this baby lady 😂💞 I miss Florida already!… https://t.co/bqt4I3zkG1
1,Drinking a Lavaman Red Ale by @KonaBrewingCo @ Beach Bums Bar And Grill — https://t.co/BgoaCKjhRi
1,Drinking a JC Flyer IPA by Iron Springs Pub &amp; Brewery @ Outside Lands — http://t.co/fa6Qvge1kU
1,"As we are toasting for my first wine tasting, Dad just said ""wine is such a simple pleasure, but friends are an eternal treasure"" ........"
1,Aged in bourbon casks. Best of the bunch. - Drinking a Georgia @ Lizardville Beer Store &amp; Whiskey Bar - http://t.co/UpiVR7gAnT
1,@kyleanderson let's grab a few drinks with Klatt and beau too this weekend brah it's been awhile
1,First sour ale!! - Drinking a Hibernal Dichotomous by @jesterkingbeer at @nobipub  — http://t.co/oyisp835lL
0,@Colbsterzz I'm getting that done next 😛 but nose rings you literally have to twist in because the bar is like a screw in😭
0,“@_Neiaaa: Laquè nail bar does the best work on nails 😍💅🏾”girl I swear
0,I'd be fine with being 20 if my friends would stop asking me to go out to bars and clubs with them
1,Enjoying a 4 Elf Winter Warmer Ale (Rum Barrel Aged) by @DarkHorseBrewCo @ Dark Horse Brewing Co. — https://t.co/9I1ExhlC5C
1,Champagne with bitches with foreign names
0,"Yup, Just looked for my cell phone in the learnvest drink fridge. File that under ""You know it's a… http://t.co/sZoDdV8ZDp"
1,"Never thought I would apply statistics to my life. For a drinking game, but nonetheless. Let's just say I'm winning #probability"
1,First game as a civilian. - Drinking an Outburst Imperial IPA by @pyramidbrew at @comcastarena  — http://t.co/rpeyxZK2Wo
0,We're gonna be SO safe tonight @ The Abbey Food &amp; Bar | West Hollywood https://t.co/3NbVhuqa5R
1,"80 degrees out, still drunk from last night, and a kid in my stats class just told me my voice sounds like Jesse Pinkman's. Today is great"
0,“@TruthBRII_Told: @AlwaysBlacking: Jamaica is lucky shes as beautiful as she is. Jamaican women aren't usually the prettiest.”????”you drunk
0,Pilot Malt House: Fueling Craft AgriCulture! @ Pilot Malt House https://t.co/8WGSkayHEL
0,I don't remember what it's like to snow day anymore...so like...do I start drinking now...or....?
1,I thought root beer was brown ? ... Naaaaw mine is PURPLE 👍😈 http://t.co/8rokRhmGxG
1,Nice balance. - Drinking a Mississippi Red by StormBreaker Brewing at @stormbreakerpdx  — http://t.co/zjPb2VMRCg
0,Milwaukee Brewer Jersey Sz S $10 #ThriftLorde$ @ Thrift Lorde$ Boutique https://t.co/wcRbbugfKe
1,"Fuzzy Wussy was a bear, fuzzy wussy wore no under wear, cus he was passed out drunk from drinking all the beer @midnight #RuinANurseryRhyme"
0,Interesting performance by Daniel Champagne! @ A&amp;R Music Bar http://t.co/fAGjMkD3gh
0,This Ohio girl. @lori_schneider #Poussey @ Brickwall Tavern &amp; Dining Room http://t.co/0nF3LyY0SS
0,"""@JankGod: “@_1nel: WASSUP!“@whoooru_: @_1nel drink off ? ””"" "
1,Now that's a good way to end the day! - Drinking an Anniversary Ale by @lostabbey at @darrylscouch  — http://t.co/hL6MWatbcj #photo
1,Spending tonite with some old friends - Drinking a Hop Head Red Double IPA (2015) @ Pell Place Gym - https://t.co/CY98qmC97Z #photo
0,Cigarette burns fast cars fast women &amp; cheap drinks
0,Only one 1/4 of the beer tap handles this place has. #beer #foodporn #food #this @ Kickbacks Gastropub https://t.co/ov0NcUtHZj
1,u motor boatin son of a ... - Drinking a Motor Boat by @SweetWaterBrew @ The Gulf  — http://t.co/hw3Dc8xGpQ
1,Amazing IPA. Full of flavor. The grapefruit definitely rounds it out. - Drinking a Blitzen @ ISO: Beers - http://t.co/O4VHUuwyoz
1,Drunks the only way I'm supposed to be 😛
0,The view from the upper terrace at our B&amp;B (not air). @ Calistoga Wine Way Inn https://t.co/7Rs92IOVOi
0,@AlibiWhiskey so i heard you like drinking responsibly ;)
0,I need that girl who can cook like her mother and drink like her father 💯
0,"""@StylishCyrus: Flashback Friday to Miley's performance at G-A-Y nightclub in London back in 2010 🇬🇧 http://t.co/r4S3TCBJBC"" hottie"
1,Enjoying a Don't Tell Reese Chocolate Peanut Butter Brown Ale by @FunkyBuddhaBrew at @funkybuddhabrew — http://t.co/0nae3kfMUU
1,"We're drinking a Sticky Toffee Pudding Ale from Wells Brewing, and it's pretty awesome. Come get some at Smitty's!"
1,“@yagirlantones: Que clase de comepinga Angie” SHUT UP ASSHOLE I WAS DRUNK :(((
0,Deep poke bar &amp; free wifi. Many dinners will be had here. (@ Bristol Farms) http://t.co/5n7zb8A9n7
1,#LUVMKECRAFT - Drinking an Outboard (Cream Ale) by @MKEbrewco at @therubytap  — http://t.co/WfoGxsdbtg
1,What a wild drinking night .... Hungover isn't the word cause I'll be drunk for next week
1,How many of you sloots are going to be drunk tonight ?
0,Get up. Wash my face. Brush my teeth. Drink a cup of water &amp; spark #dailyroutine
0,“@shushakes: @BrownMilhouse no shit Sherlock” 😒 I can still drink more than you
0,Receiving a blowjob with a condom is like trying to eat a candy bar with a wrapper on #DontMakeNoSense
1,"Hey @M_W, if the boy/girl scouts had a merit badge for playing with niece with beer in hand while installing car seats, I'd win four."
1,Finding a place to get snowed in and drink as much as we get snow....
1,This was fantastic I need more TGB in my life - Drinking a ZeeLander by @TGBrews @ 18th Street Brewery  — http://t.co/ejYR5k7HCf
1,@hoopstardurant Bill Gluckman is down with the bitches and hoes haha but idk im at work til 7 then im tryna be drunk as shit
1,This is the beer of choice for us at the event tonight. Narragansett's Shandy. #GoodBeer #noBSdrinks… https://t.co/frx4LkT4GF
0,@ztimpzz ehh maybe. Most of my prom prep will be taken care of in the beer section of shoprite
0,@bmusedknittery to a traveling alcoholic in need
